Feature1,Feature2
-2.2584882590322963,-6.946300443101668
-0.21723192427815896,-6.808508209848023
-8.040863114772268,-1.8472896077117862
-1.1971163077859022,-5.951616341548977
2.2820093323316146,-4.915955176894112
-1.2513803928199538,-5.7365209433582685
1.3086437016224601,-4.126955336611661
-0.5086648876963166,-3.5173230200703065
1.9328814936998,-6.723378131750982
-2.5445219160352375,-4.6851286754532975
1.4177613715039592,-6.6538809591225565
-1.119399538620778,-4.163395710014109
0.36267770467873983,-2.1070942419248095
1.258503358879786,0.45624446820166753
1.293115915576361,-7.744426680557049
-0.5243850474160927,-5.7427566690014435
-4.23097455146439,-3.812296600647264
0.1219598049153062,-5.561670060316167
-1.4131558229393513,-8.269375180090238
-0.572696989922876,-7.692623031392866
-0.0029061814516149753,-7.769684141192657
-3.569242780821659,-5.267296311244719
0.4546417724005588,-4.1459793752701515
0.1109796944957328,-1.839929576667454
-7.628665733764614,7.984377315126076
-8.520323915206625,3.50476056015719
-7.06191570633404,4.59192606131012
-2.2191149063115767,3.5870183167113843
-9.211281520056463,7.0978044207955255
-6.098513811309321,1.316758063901688
-5.172863763272883,7.566525487621201
-7.002434746572644,9.111136196397258
-2.1758383050153696,3.4813951086677615
-3.877446524490146,-0.03386543920518914
-5.613005967786044,3.3160401131018755
-3.6192166644295396,3.0243016322481777
-3.4691417296404463,3.2033901728841228
-7.109501224006733,3.322074659453132
-5.487500457440657,1.7778287823414503
-4.421846861588241,3.5268597089300107
-0.43407644844925297,4.594396442486312
-7.947753551865891,6.412586101712154
-8.118240711806791,6.693587322202796
-7.160690552936856,6.4298540894218865
-5.897955881172263,6.575075407197716
-7.746548707498117,3.5630709731410475
-2.4406083835622203,8.665980806454334
-3.735441626854445,3.778396189535382
-2.8511199524741437,4.3885341439791095
-6.404594718518526,7.856705850244005
-6.316443811375764,5.113411411238389
-6.844651435404926,3.546199916018365
-7.800292715976507,4.326207417224535
-5.658924152667835,4.4501138185333
-8.985878627716147,4.8377824774649945
-6.601484830669022,5.386000178412861
-4.908574633374738,5.94578738863388
-8.107517736998274,3.139436201737078
-7.270011363319051,3.3315631416730773
-10.009694744695771,4.038787460766635
-9.616538873308318,2.0518720852173478
-9.139364285171423,2.5778243103202945
-8.869237049051872,2.9332491044615994
-6.689342418738102,7.24725054245883
-9.40709638674479,7.859435059190285
-4.727390865227083,6.544336797602434
-6.67263774987542,5.690919976714658
-4.631438222918754,6.7792416655376515
-6.888614259810067,7.053561696780731
-3.031485399157043,7.637013060651341
-4.279045902715876,3.6981449491751515
-6.026966343660063,5.578199093688965
-7.195090497941473,5.757011323833602
-5.616858682926646,5.085621298550149
-6.413508068794045,5.122294088210556
-5.954701368350195,4.294174268367635
-7.099271256783815,5.083490118735246
-8.84812821224931,0.5672188295043776
-6.580055034467399,2.2626029881888328
-1.9268398751240916,7.019187235518372
-2.9183694647166614,7.042428669545634
-6.841299549568782,6.462851661313105
-4.738886926745236,1.7659246708827836
-4.076966090583744,2.969845076341536
-8.984587535066346,7.063582757749598
-7.470866033726912,2.8081008863539636
-3.068947718811856,0.7952017426737061
-7.964771848083957,8.021219032991562
0.6404700174728859,5.371727994149321
-3.7550319203685145,2.718098718759773
-0.8511210307794723,3.7351479172611173
-13.078745747685044,5.484475309775316
-5.682069470848401,3.2505253423913203
-5.394715867086548,8.492921111425252
-9.411306128048585,6.460956371342441
-8.500209324848779,8.925562779076449
-4.612009067264247,3.9284262631006484
-5.34928664733657,4.237410388680893
-4.417419167203238,5.1495428965126555
